fold,surface,rank,direction,comparison_scope,explanation_code,orientations,share_within_rank_direction,mean_server_component,mean_opponent_component,mean_absolute_component_difference
2021,Hard,3,wide,global,evidence_above_threshold,2,1.0,0.538905374216947,0.4499647639182523,0.08894061029869466
2021,Hard,3,wide,global,global_fallback_used,2,1.0,0.538905374216947,0.4499647639182523,0.08894061029869466
2021,Hard,3,wide,global,recommendation_available,2,1.0,0.538905374216947,0.4499647639182523,0.08894061029869466
2021,Hard,3,wide,global,server_component_higher,2,1.0,0.538905374216947,0.4499647639182523,0.08894061029869466
2021,Hard,3,body,global,evidence_above_threshold,6,0.8571428571428571,0.4754318028598401,0.4726700175229806,0.07332954844890385
2021,Hard,3,body,global,evidence_threshold_just_met,1,0.14285714285714285,0.5232067510548524,0.4423076923076923,0.08089905874716008
2021,Hard,3,body,global,global_fallback_used,7,1.0,0.4822567954591276,0.46833254249222517,0.07441090706294047
2021,Hard,3,body,global,opponent_component_higher,2,0.2857142857142857,0.42922794117647056,0.5350795858445372,0.1058516446680666
2021,Hard,3,body,global,recommendation_available,7,1.0,0.4822567954591276,0.46833254249222517,0.07441090706294047
2021,Hard,3,body,global,server_component_higher,5,0.7142857142857143,0.5034683371721904,0.4416337251513003,0.06183461202089
2021,Hard,3,T,global,balanced_components,1,0.1,0.42857142857142855,0.42857142857142855,0.0
2021,Hard,3,T,global,evidence_above_threshold,9,0.9,0.46512315268798093,0.47430670493731825,0.037073456782270635
2021,Hard,3,T,global,evidence_threshold_just_met,1,0.1,0.42857142857142855,0.42857142857142855,0.0
2021,Hard,3,T,global,global_fallback_used,10,1.0,0.46146798027632574,0.4697331773007293,0.03336611110404357
2021,Hard,3,T,global,opponent_component_higher,5,0.5,0.4626636011085717,0.5042949092370189,0.04163130812844719
2021,Hard,3,T,global,recommendation_available,10,1.0,0.46146798027632574,0.4697331773007293,0.03336611110404357
2021,Hard,3,T,global,server_component_higher,4,0.4,0.46819759216224244,0.4368214495626925,0.03137614259954995
2021,Clay,1,wide,surface,evidence_above_threshold,13,0.8666666666666667,0.5499071209820229,0.5292000445433765,0.05061533908542854
2021,Clay,1,wide,surface,evidence_threshold_just_met,2,0.13333333333333333,0.5561697423250276,0.5307293594964828,0.027931042853451493
2021,Clay,1,wide,surface,opponent_component_higher,4,0.26666666666666666,0.5373065583016663,0.5865301501089141,0.04922359180724781
2021,Clay,1,wide,surface,recommendation_available,15,1.0,0.5507421371610902,0.5294039532037906,0.04759076625449827
2021,Clay,1,wide,surface,server_component_higher,11,0.7333333333333333,0.5556278022008807,0.5086307906928368,0.0469970115080439
2021,Clay,1,wide,surface,surface_history_used,15,1.0,0.5507421371610902,0.5294039532037906,0.04759076625449827
2021,Clay,1,body,surface,evidence_above_threshold,9,1.0,0.5463173305751275,0.5079164328436296,0.05390727791288191
2021,Clay,1,body,surface,opponent_component_higher,2,0.2222222222222222,0.5156156950969364,0.5505050505050505,0.03488935540811405
2021,Clay,1,body,surface,recommendation_available,9,1.0,0.5463173305751275,0.5079164328436296,0.05390727791288191
2021,Clay,1,body,surface,server_component_higher,7,0.7777777777777778,0.5550892264260393,0.495748256368938,0.0593409700571013
2021,Clay,1,body,surface,surface_history_used,9,1.0,0.5463173305751275,0.5079164328436296,0.05390727791288191
2021,Clay,1,T,surface,evidence_above_threshold,14,1.0,0.5451134989948966,0.4741438166416821,0.07970346505960002
2021,Clay,1,T,surface,opponent_component_higher,1,0.07142857142857142,0.5684931506849316,0.6296296296296297,0.06113647894469809
2021,Clay,1,T,surface,recommendation_available,14,1.0,0.5451134989948966,0.4741438166416821,0.07970346505960002
2021,Clay,1,T,surface,server_component_higher,13,0.9285714285714286,0.5433150642495093,0.46218336948876304,0.08113169476074633
2021,Clay,1,T,surface,surface_history_used,14,1.0,0.5451134989948966,0.4741438166416821,0.07970346505960002
2021,Clay,1,wide,global,evidence_above_threshold,20,0.9523809523809523,0.5287657081172337,0.5608255414274742,0.044224309646696866
2021,Clay,1,wide,global,evidence_threshold_just_met,1,0.047619047619047616,0.532051282051282,0.5686274509803921,0.03657616892911009
2021,Clay,1,wide,global,global_fallback_used,21,1.0,0.5289221640188551,0.5611970609299941,0.04386011246966893
2021,Clay,1,wide,global,opponent_component_higher,18,0.8571428571428571,0.5280186886706578,0.572430777476129,0.04441208880547144
2021,Clay,1,wide,global,recommendation_available,21,1.0,0.5289221640188551,0.5611970609299941,0.04386011246966893
2021,Clay,1,wide,global,server_component_higher,3,0.14285714285714285,0.5343430161080384,0.49379476165318453,0.04054825445485383
2021,Clay,1,body,global,evidence_above_threshold,23,1.0,0.5248731766330392,0.529465384286477,0.04863279643293346
2021,Clay,1,body,global,global_fallback_used,23,1.0,0.5248731766330392,0.529465384286477,0.04863279643293346
2021,Clay,1,body,global,opponent_component_higher,13,0.5652173913043478,0.5093241953124209,0.5564078527734416,0.047083657461020736
2021,Clay,1,body,global,recommendation_available,23,1.0,0.5248731766330392,0.529465384286477,0.04863279643293346
2021,Clay,1,body,global,server_component_higher,10,0.43478260869565216,0.5450868523498429,0.494440175253423,0.05064667709641999
2021,Clay,1,T,global,evidence_above_threshold,4,1.0,0.5398754910925964,0.5246295487066025,0.07356625314612653
2021,Clay,1,T,global,global_fallback_used,4,1.0,0.5398754910925964,0.5246295487066025,0.07356625314612653
2021,Clay,1,T,global,opponent_component_higher,2,0.5,0.5177992277992278,0.5761195385593605,0.05832031076013272
2021,Clay,1,T,global,recommendation_available,4,1.0,0.5398754910925964,0.5246295487066025,0.07356625314612653
2021,Clay,1,T,global,server_component_higher,2,0.5,0.5619517543859649,0.47313955885384457,0.08881219553212033
2021,Clay,2,wide,surface,evidence_above_threshold,14,1.0,0.48563038854285656,0.4965656096516162,0.0349156001781357
2021,Clay,2,wide,surface,narrow_score_margin,7,0.5,0.5012252745640905,0.4898711543969581,0.034295809337983714
2021,Clay,2,wide,surface,opponent_component_higher,9,0.6428571428571429,0.47524691605278857,0.5109086659425961,0.03566174988980753
2021,Clay,2,wide,surface,recommendation_available,14,1.0,0.48563038854285656,0.4965656096516162,0.0349156001781357
2021,Clay,2,wide,surface,server_component_higher,5,0.35714285714285715,0.5043206390249788,0.4707481083278526,0.03357253069712639
2021,Clay,2,wide,surface,surface_history_used,14,1.0,0.48563038854285656,0.4965656096516162,0.0349156001781357
2021,Clay,2,body,surface,evidence_above_threshold,13,0.9285714285714286,0.5362771718205346,0.4786217849508815,0.06640691991497136
2021,Clay,2,body,surface,evidence_threshold_just_met,1,0.07142857142857142,0.5587996755879967,0.4642857142857143,0.0945139613022824
2021,Clay,2,body,surface,narrow_score_margin,5,0.35714285714285715,0.5364401724257536,0.49185081716430146,0.06468180518441048
2021,Clay,2,body,surface,opponent_component_higher,2,0.14285714285714285,0.5239458072791405,0.5523882896764252,0.02844248239728464
2021,Clay,2,body,surface,recommendation_available,14,1.0,0.5378859220896389,0.47759777990336955,0.06841456572835072
2021,Clay,2,body,surface,server_component_higher,12,0.8571428571428571,0.5402092745580555,0.4651326949411936,0.07507657961686175
2021,Clay,2,body,surface,surface_history_used,14,1.0,0.5378859220896389,0.47759777990336955,0.06841456572835072
2021,Clay,2,T,surface,evidence_above_threshold,9,0.9,0.5439627019398865,0.5032750959471805,0.061495377517842474
2021,Clay,2,T,surface,evidence_threshold_just_met,1,0.1,0.42857142857142855,0.543859649122807,0.1152882205513785
2021,Clay,2,T,surface,narrow_score_margin,4,0.4,0.5507903907447753,0.49662462365830873,0.05416576708646653
2021,Clay,2,T,surface,opponent_component_higher,3,0.3,0.4730470632616048,0.5426881273997689,0.06964106413816418
2021,Clay,2,T,surface,recommendation_available,10,1.0,0.5324235746030407,0.5073335512647432,0.06687466182119609
2021,Clay,2,T,surface,server_component_higher,7,0.7,0.5578706508922275,0.49218159006401774,0.06568906082820976
2021,Clay,2,T,surface,surface_history_used,10,1.0,0.5324235746030407,0.5073335512647432,0.06687466182119609
2021,Clay,2,wide,global,evidence_above_threshold,16,1.0,0.4935637130266411,0.5068896301197933,0.040192049996931115
2021,Clay,2,wide,global,global_fallback_used,16,1.0,0.4935637130266411,0.5068896301197933,0.040192049996931115
2021,Clay,2,wide,global,narrow_score_margin,6,0.375,0.4997805047846587,0.5039463413200727,0.037340796560716316
2021,Clay,2,wide,global,opponent_component_higher,11,0.6875,0.47851349561207984,0.5174356534957769,0.038922157883696955
2021,Clay,2,wide,global,recommendation_available,16,1.0,0.4935637130266411,0.5068896301197933,0.040192049996931115
2021,Clay,2,wide,global,server_component_higher,5,0.3125,0.5266741913386758,0.4836883786926295,0.04298581264604627
2021,Clay,2,body,global,evidence_above_threshold,15,1.0,0.5143396363735223,0.512357341287409,0.04069832437241791
2021,Clay,2,body,global,global_fallback_used,15,1.0,0.5143396363735223,0.512357341287409,0.04069832437241791
2021,Clay,2,body,global,narrow_score_margin,2,0.13333333333333333,0.5019003055767761,0.5490071332176596,0.0501997873127904
2021,Clay,2,body,global,opponent_component_higher,5,0.3333333333333333,0.49682660272028645,0.5549006466497433,0.05807404392945677
2021,Clay,2,body,global,recommendation_available,15,1.0,0.5143396363735223,0.512357341287409,0.04069832437241791
2021,Clay,2,body,global,server_component_higher,10,0.6666666666666666,0.5230961532001402,0.4910856886062418,0.03201046459389847
2021,Clay,2,T,global,evidence_above_threshold,17,1.0,0.50707587887007,0.5253571166219521,0.05132585103957863
2021,Clay,2,T,global,global_fallback_used,17,1.0,0.50707587887007,0.5253571166219521,0.05132585103957863
2021,Clay,2,T,global,narrow_score_margin,2,0.11764705882352941,0.4864767659329593,0.5873483827493262,0.10087161681636686
2021,Clay,2,T,global,opponent_component_higher,11,0.6470588235294118,0.48631468163240715,0.5401019775167177,0.053787295884310554
2021,Clay,2,T,global,recommendation_available,17,1.0,0.50707587887007,0.5253571166219521,0.05132585103957863
2021,Clay,2,T,global,server_component_higher,6,0.35294117647058826,0.5451380738057855,0.4983248716482154,0.046813202157570115
2021,Clay,3,wide,surface,evidence_above_threshold,9,1.0,0.47910794925590205,0.4948702586882181,0.032303289725385466
2021,Clay,3,wide,surface,opponent_component_higher,7,0.7777777777777778,0.47124215106413375,0.5021414648083705,0.03089931374423671
2021,Clay,3,wide,surface,recommendation_available,9,1.0,0.47910794925590205,0.4948702586882181,0.032303289725385466
2021,Clay,3,wide,surface,server_component_higher,2,0.2222222222222222,0.5066382429270913,0.46942103726768514,0.037217205659406116
2021,Clay,3,wide,surface,surface_history_used,9,1.0,0.47910794925590205,0.4948702586882181,0.032303289725385466
2021,Clay,3,body,surface,evidence_above_threshold,14,0.9333333333333333,0.5008370188256707,0.468399573419077,0.059975610535706256
2021,Clay,3,body,surface,evidence_threshold_just_met,1,0.06666666666666667,0.49019607843137253,0.4642857142857143,0.025910364145658227
2021,Clay,3,body,surface,narrow_score_margin,1,0.06666666666666667,0.5026455026455027,0.5,0.002645502645502673
2021,Clay,3,body,surface,opponent_component_higher,4,0.26666666666666666,0.4656330519463557,0.5138248409223029,0.048191788975947086
2021,Clay,3,body,surface,recommendation_available,15,1.0,0.500127622799384,0.46812531614351954,0.05770459410970305
2021,Clay,3,body,surface,server_component_higher,11,0.7333333333333333,0.5126711031095764,0.45150730713305287,0.06116379597652341
2021,Clay,3,body,surface,surface_history_used,15,1.0,0.500127622799384,0.46812531614351954,0.05770459410970305
2021,Clay,3,T,surface,evidence_above_threshold,13,0.9285714285714286,0.476810234971692,0.475062412249082,0.08415985894276926
2021,Clay,3,T,surface,evidence_threshold_just_met,1,0.07142857142857142,0.5594713656387665,0.42857142857142855,0.130899937067338
2021,Clay,3,T,surface,opponent_component_higher,5,0.35714285714285715,0.3889319989870145,0.4960676460732218,0.10713564708620718
2021,Clay,3,T,surface,recommendation_available,14,1.0,0.4827146014479116,0.4717416277006782,0.08749843595166702
2021,Clay,3,T,surface,server_component_higher,9,0.6428571428571429,0.534816047259521,0.45822717304926514,0.07658887421025581
2021,Clay,3,T,surface,surface_history_used,14,1.0,0.4827146014479116,0.4717416277006782,0.08749843595166702
2021,Clay,3,wide,global,evidence_above_threshold,11,1.0,0.4906130936346228,0.4789801197631877,0.05689289892307723
2021,Clay,3,wide,global,global_fallback_used,11,1.0,0.4906130936346228,0.4789801197631877,0.05689289892307723
2021,Clay,3,wide,global,narrow_score_margin,1,0.09090909090909091,0.43478260869565216,0.5714285714285714,0.13664596273291924
2021,Clay,3,wide,global,opponent_component_higher,4,0.36363636363636365,0.4555006230460481,0.5177330199920562,0.062232396946008045
2021,Clay,3,wide,global,recommendation_available,11,1.0,0.4906130936346228,0.4789801197631877,0.05689289892307723
2021,Clay,3,wide,global,server_component_higher,7,0.6363636363636364,0.5106773625423797,0.4568356053466915,0.053841757195688185
2021,Clay,3,body,global,evidence_above_threshold,10,1.0,0.49316462276533723,0.5284977806326275,0.053300217381544425
2021,Clay,3,body,global,global_fallback_used,10,1.0,0.49316462276533723,0.5284977806326275,0.053300217381544425
2021,Clay,3,body,global,narrow_score_margin,1,0.1,0.5081184336198663,0.49137931034482757,0.016739123275038736
2021,Clay,3,body,global,opponent_component_higher,6,0.6,0.4704005678466572,0.544261713887353,0.07386114604069581
2021,Clay,3,body,global,recommendation_available,10,1.0,0.49316462276533723,0.5284977806326275,0.053300217381544425
2021,Clay,3,body,global,server_component_higher,4,0.4,0.5273107051433571,0.5048518807505398,0.022458824392817364
2021,Clay,3,T,global,evidence_above_threshold,27,1.0,0.4542027882392125,0.4848237597071129,0.07304623452641586
2021,Clay,3,T,global,global_fallback_used,27,1.0,0.4542027882392125,0.4848237597071129,0.07304623452641586
2021,Clay,3,T,global,narrow_score_margin,1,0.037037037037037035,0.4745762711864407,0.5925925925925926,0.11801632140615187
2021,Clay,3,T,global,opponent_component_higher,14,0.5185185185185185,0.39940733893825797,0.4993721447184915,0.09996480578023348
2021,Clay,3,T,global,recommendation_available,27,1.0,0.4542027882392125,0.4848237597071129,0.07304623452641586
2021,Clay,3,T,global,server_component_higher,13,0.48148148148148145,0.5132132721017789,0.4691562681563975,0.04405700394538147
2021,Grass,1,wide,surface,evidence_above_threshold,4,1.0,0.5704782334653072,0.5357190350527192,0.043961345496865534
2021,Grass,1,wide,surface,opponent_component_higher,1,0.25,0.5981370592149036,0.6165413533834586,0.018404294168555047
2021,Grass,1,wide,surface,recommendation_available,4,1.0,0.5704782334653072,0.5357190350527192,0.043961345496865534
2021,Grass,1,wide,surface,server_component_higher,3,0.75,0.5612586248821084,0.508778262275806,0.052480362606302365
2021,Grass,1,wide,surface,surface_history_used,4,1.0,0.5704782334653072,0.5357190350527192,0.043961345496865534
2021,Grass,1,wide,global,evidence_above_threshold,18,1.0,0.530288512884343,0.5403988540467065,0.04584296427247255
2021,Grass,1,wide,global,global_fallback_used,18,1.0,0.530288512884343,0.5403988540467065,0.04584296427247255
2021,Grass,1,wide,global,opponent_component_higher,12,0.6666666666666666,0.5199014021699723,0.5618663812460993,0.04196497907612711
2021,Grass,1,wide,global,recommendation_available,18,1.0,0.530288512884343,0.5403988540467065,0.04584296427247255
2021,Grass,1,wide,global,server_component_higher,6,0.3333333333333333,0.5510627343130843,0.4974637996479209,0.05359893466516341
2021,Grass,1,body,global,evidence_above_threshold,10,1.0,0.513542772446338,0.5323090606291269,0.03839325992170746
2021,Grass,1,body,global,global_fallback_used,10,1.0,0.513542772446338,0.5323090606291269,0.03839325992170746
2021,Grass,1,body,global,opponent_component_higher,6,0.6,0.502214060300426,0.549847017054173,0.04763295675374691
2021,Grass,1,body,global,recommendation_available,10,1.0,0.513542772446338,0.5323090606291269,0.03839325992170746
2021,Grass,1,body,global,server_component_higher,4,0.4,0.5305358406652058,0.5060021259915575,0.024533714673648274
2021,Grass,1,T,global,evidence_above_threshold,2,0.6666666666666666,0.5630542691615419,0.5677471791929624,0.023286643371861815
2021,Grass,1,T,global,evidence_threshold_just_met,1,0.3333333333333333,0.5,0.5033112582781457,0.0033112582781457123
2021,Grass,1,T,global,global_fallback_used,3,1.0,0.5420361794410279,0.5462685388880235,0.01662818167395645
2021,Grass,1,T,global,opponent_component_higher,2,0.6666666666666666,0.5296610169491525,0.5453064227898665,0.015645405840714
2021,Grass,1,T,global,recommendation_available,3,1.0,0.5420361794410279,0.5462685388880235,0.01662818167395645
2021,Grass,1,T,global,server_component_higher,1,0.3333333333333333,0.5667865044247787,0.5481927710843374,0.018593733340441343
2021,Grass,2,body,surface,evidence_above_threshold,3,1.0,0.5134708899699602,0.5064565743831403,0.04298739856176261
2021,Grass,2,body,surface,narrow_score_margin,1,0.3333333333333333,0.4838709677419355,0.5181818181818182,0.03431085043988269
2021,Grass,2,body,surface,opponent_component_higher,2,0.6666666666666666,0.49044443019303535,0.5174242424242425,0.0269798122312071
2021,Grass,2,body,surface,recommendation_available,3,1.0,0.5134708899699602,0.5064565743831403,0.04298739856176261
2021,Grass,2,body,surface,server_component_higher,1,0.3333333333333333,0.5595238095238095,0.4845212383009359,0.07500257122287363
2021,Grass,2,body,surface,surface_history_used,3,1.0,0.5134708899699602,0.5064565743831403,0.04298739856176261
2021,Grass,2,T,surface,evidence_above_threshold,1,1.0,0.6080066722268557,0.5,0.10800667222685567
2021,Grass,2,T,surface,recommendation_available,1,1.0,0.6080066722268557,0.5,0.10800667222685567
2021,Grass,2,T,surface,server_component_higher,1,1.0,0.6080066722268557,0.5,0.10800667222685567
2021,Grass,2,T,surface,surface_history_used,1,1.0,0.6080066722268557,0.5,0.10800667222685567
2021,Grass,2,wide,global,evidence_above_threshold,11,1.0,0.4890308336822234,0.5264323512447523,0.054809578149860656
2021,Grass,2,wide,global,global_fallback_used,11,1.0,0.4890308336822234,0.5264323512447523,0.054809578149860656
2021,Grass,2,wide,global,narrow_score_margin,1,0.09090909090909091,0.49458483754512633,0.5139664804469274,0.019381642901801055
2021,Grass,2,wide,global,opponent_component_higher,7,0.6363636363636364,0.4698978950397557,0.5423494702423476,0.07245157520259175
2021,Grass,2,wide,global,recommendation_available,11,1.0,0.4890308336822234,0.5264323512447523,0.054809578149860656
2021,Grass,2,wide,global,server_component_higher,4,0.36363636363636365,0.5225134763065418,0.49857739299896053,0.023936083307581263
2021,Grass,2,body,global,evidence_above_threshold,10,1.0,0.5267125006473379,0.5057425221014984,0.027000649399180905
2021,Grass,2,body,global,global_fallback_used,10,1.0,0.5267125006473379,0.5057425221014984,0.027000649399180905
2021,Grass,2,body,global,narrow_score_margin,3,0.3,0.5350032973449877,0.48906728360308316,0.045936013741904445
2021,Grass,2,body,global,opponent_component_higher,2,0.2,0.4982066902169995,0.513283367350353,0.015076677133353478
2021,Grass,2,body,global,recommendation_available,10,1.0,0.5267125006473379,0.5057425221014984,0.027000649399180905
2021,Grass,2,body,global,server_component_higher,8,0.8,0.5338389532549224,0.5038573107892845,0.02998164246563776
2021,Grass,2,T,global,evidence_above_threshold,10,1.0,0.5110923109593463,0.5099385140431532,0.04204167622639119
2021,Grass,2,T,global,global_fallback_used,10,1.0,0.5110923109593463,0.5099385140431532,0.04204167622639119
2021,Grass,2,T,global,narrow_score_margin,4,0.4,0.5085563235957842,0.5438235969757493,0.03526727337996524
2021,Grass,2,T,global,opponent_component_higher,7,0.7,0.5029576597240873,0.5321632878028002,0.029205628078712877
2021,Grass,2,T,global,recommendation_available,10,1.0,0.5110923109593463,0.5099385140431532,0.04204167622639119
2021,Grass,2,T,global,server_component_higher,3,0.3,0.5300731638416173,0.45808070860397665,0.07199245523764058
2021,Grass,3,body,surface,evidence_above_threshold,1,1.0,0.5873015873015873,0.4659090909090909,0.12139249639249644
2021,Grass,3,body,surface,recommendation_available,1,1.0,0.5873015873015873,0.4659090909090909,0.12139249639249644
2021,Grass,3,body,surface,server_component_higher,1,1.0,0.5873015873015873,0.4659090909090909,0.12139249639249644
2021,Grass,3,body,surface,surface_history_used,1,1.0,0.5873015873015873,0.4659090909090909,0.12139249639249644
2021,Grass,3,T,surface,evidence_above_threshold,3,1.0,0.49847275053402323,0.47343972734866696,0.040182677466800654
2021,Grass,3,T,surface,opponent_component_higher,2,0.6666666666666666,0.47276995305164315,0.4841321937627264,0.011362240711083216
2021,Grass,3,T,surface,recommendation_available,3,1.0,0.49847275053402323,0.47343972734866696,0.040182677466800654
2021,Grass,3,T,surface,server_component_higher,1,0.3333333333333333,0.5498783454987834,0.4520547945205479,0.09782355097823553
2021,Grass,3,T,surface,surface_history_used,3,1.0,0.49847275053402323,0.47343972734866696,0.040182677466800654
2021,Grass,3,wide,global,evidence_above_threshold,2,1.0,0.48278447349063547,0.5044812802601915,0.021696806769556015
2021,Grass,3,wide,global,global_fallback_used,2,1.0,0.48278447349063547,0.5044812802601915,0.021696806769556015
2021,Grass,3,wide,global,opponent_component_higher,2,1.0,0.48278447349063547,0.5044812802601915,0.021696806769556015
2021,Grass,3,wide,global,recommendation_available,2,1.0,0.48278447349063547,0.5044812802601915,0.021696806769556015
2021,Grass,3,body,global,evidence_above_threshold,11,1.0,0.5041475723367296,0.47034898065384145,0.03905206186050503
2021,Grass,3,body,global,global_fallback_used,11,1.0,0.5041475723367296,0.47034898065384145,0.03905206186050503
2021,Grass,3,body,global,opponent_component_higher,2,0.18181818181818182,0.5012112118002432,0.5156582547886897,0.014447042988446374
2021,Grass,3,body,global,recommendation_available,11,1.0,0.5041475723367296,0.47034898065384145,0.03905206186050503
2021,Grass,3,body,global,server_component_higher,9,0.8181818181818182,0.5048000969003932,0.4602802530683196,0.044519843832073615
2021,Grass,3,T,global,evidence_above_threshold,18,1.0,0.4656686795024668,0.4994544207014089,0.05627414096073077
2021,Grass,3,T,global,global_fallback_used,18,1.0,0.4656686795024668,0.4994544207014089,0.05627414096073077
2021,Grass,3,T,global,opponent_component_higher,10,0.5555555555555556,0.42908223612190743,0.510136130065613,0.08105389394370556
2021,Grass,3,T,global,recommendation_available,18,1.0,0.4656686795024668,0.4994544207014089,0.05627414096073077
2021,Grass,3,T,global,server_component_higher,8,0.4444444444444444,0.511401733728166,0.4861022839961537,0.025299449732012327
2022,<ALL>,1,wide,surface,evidence_above_threshold,332,0.991044776119403,0.5418402339119109,0.5277198794572174,0.05404258323011641
2022,<ALL>,1,wide,surface,evidence_threshold_just_met,3,0.008955223880597015,0.5786636534048107,0.5852464494569758,0.006582796052165089
2022,<ALL>,1,wide,surface,opponent_component_higher,127,0.37910447761194027,0.5128168916026392,0.5651542015622978,0.052337309959658886
2022,<ALL>,1,wide,surface,recommendation_available,335,1.0,0.542169995877519,0.528235042770648,0.053617570210612364
2022,<ALL>,1,wide,surface,server_component_higher,208,0.6208955223880597,0.5600923239684312,0.505693056393054,0.05439926757537724
2022,<ALL>,1,wide,surface,surface_history_used,335,1.0,0.542169995877519,0.528235042770648,0.053617570210612364
2022,<ALL>,1,body,surface,evidence_above_threshold,195,0.9848484848484849,0.5309243606569716,0.5138875748665408,0.05017823838974323
2022,<ALL>,1,body,surface,evidence_threshold_just_met,3,0.015151515151515152,0.5368652036374487,0.5105713884599186,0.026293815177530155
2022,<ALL>,1,body,surface,opponent_component_higher,64,0.32323232323232326,0.5063578950174991,0.5568468267117641,0.05048893169426512
2022,<ALL>,1,body,surface,recommendation_available,198,1.0,0.5310143734294029,0.5138373296179556,0.049816353189558175
2022,<ALL>,1,body,surface,server_component_higher,134,0.6767676767676768,0.5427906019246407,0.49329548025971864,0.04949512166492202
2022,<ALL>,1,body,surface,surface_history_used,198,1.0,0.5310143734294029,0.5138373296179556,0.049816353189558175
2022,<ALL>,1,T,surface,evidence_above_threshold,122,0.9838709677419355,0.5393293382566424,0.5065002797877192,0.05744951896787443
2022,<ALL>,1,T,surface,evidence_threshold_just_met,2,0.016129032258064516,0.5,0.4575244973551528,0.042475502644847174
2022,<ALL>,1,T,surface,opponent_component_higher,33,0.2661290322580645,0.5074384762628149,0.5529490244578457,0.04551054819503078
2022,<ALL>,1,T,surface,recommendation_available,124,1.0,0.5386949940912127,0.5057103478130004,0.05720800257556753
2022,<ALL>,1,T,surface,server_component_higher,91,0.7338709677419355,0.5500297752817306,0.4885798387000345,0.06144993658169626
2022,<ALL>,1,T,surface,surface_history_used,124,1.0,0.5386949940912127,0.5057103478130004,0.05720800257556753
2022,<ALL>,1,wide,global,evidence_above_threshold,70,0.9859154929577465,0.5311716575167754,0.5340519809717705,0.049144241249489184
2022,<ALL>,1,wide,global,evidence_threshold_just_met,1,0.014084507042253521,0.4861111111111111,0.48672566371681414,0.0006145526057030337
2022,<ALL>,1,wide,global,global_fallback_used,71,1.0,0.5305370019335971,0.533385413123109,0.04846072450802741
2022,<ALL>,1,wide,global,opponent_component_higher,32,0.4507042253521127,0.507764805134579,0.5646858775490369,0.05692107241445775
2022,<ALL>,1,wide,global,recommendation_available,71,1.0,0.5305370019335971,0.533385413123109,0.04846072450802741
2022,<ALL>,1,wide,global,server_component_higher,39,0.5492957746478874,0.5492218813584323,0.5077029807736299,0.041518900584802516
2022,<ALL>,1,body,global,evidence_above_threshold,56,1.0,0.5221537206435053,0.5416869535083084,0.055430697816826156
2022,<ALL>,1,body,global,global_fallback_used,56,1.0,0.5221537206435053,0.5416869535083084,0.055430697816826156
2022,<ALL>,1,body,global,opponent_component_higher,33,0.5892857142857143,0.5127134128708966,0.5763191722371276,0.06360575936623092
2022,<ALL>,1,body,global,recommendation_available,56,1.0,0.5221537206435053,0.5416869535083084,0.055430697816826156
2022,<ALL>,1,body,global,server_component_higher,23,0.4107142857142857,0.5356985100563787,0.4919972483756549,0.04370126168072369
2022,<ALL>,1,T,global,evidence_above_threshold,36,0.972972972972973,0.5354626674623172,0.5226401795741424,0.056761485832510186
2022,<ALL>,1,T,global,evidence_threshold_just_met,1,0.02702702702702703,0.5564610011641443,0.46,0.0964610011641443
2022,<ALL>,1,T,global,global_fallback_used,37,1.0,0.536030189994799,0.5209472017478143,0.05783444570633814
2022,<ALL>,1,T,global,opponent_component_higher,15,0.40540540540540543,0.5148965486197977,0.5676233461530003,0.0527267975332024
2022,<ALL>,1,T,global,recommendation_available,37,1.0,0.536030189994799,0.5209472017478143,0.05783444570633814
2022,<ALL>,1,T,global,server_component_higher,22,0.5945945945945946,0.5504394909322998,0.4891225578351875,0.0613169330971125
2022,<ALL>,2,wide,surface,evidence_above_threshold,216,0.9908256880733946,0.5066952850024455,0.501881875131459,0.04606974323531952
2022,<ALL>,2,wide,surface,evidence_threshold_just_met,2,0.009174311926605505,0.5951801479360534,0.46068948412698413,0.13449066380906932
2022,<ALL>,2,wide,surface,narrow_score_margin,79,0.3623853211009174,0.5210282661434781,0.49649033088821687,0.0532723388406339
2022,<ALL>,2,wide,surface,opponent_component_higher,106,0.48623853211009177,0.48325565885824395,0.5252904136068096,0.042034754748565745
2022,<ALL>,2,wide,surface,recommendation_available,218,1.0,0.5075070727357813,0.5015039632873812,0.04688094434150071
2022,<ALL>,2,wide,surface,server_component_higher,112,0.5137614678899083,0.530459303727022,0.4789917870922079,0.05146751663481415
2022,<ALL>,2,wide,surface,surface_history_used,218,1.0,0.5075070727357813,0.5015039632873812,0.04688094434150071
2022,<ALL>,2,body,surface,evidence_above_threshold,232,0.9957081545064378,0.517414445447048,0.49952085225792753,0.04436646322454657
2022,<ALL>,2,body,surface,evidence_threshold_just_met,1,0.004291845493562232,0.5337423312883436,0.5384615384615384,0.00471920717319485
2022,<ALL>,2,body,surface,narrow_score_margin,68,0.2918454935622318,0.5264504282848173,0.4984908534632734,0.049257873082719165
2022,<ALL>,2,body,surface,opponent_component_higher,82,0.351931330472103,0.49554079384596367,0.5330477710567273,0.03750697721076374
2022,<ALL>,2,body,surface,recommendation_available,233,1.0,0.5174845222103153,0.4996879796665267,0.044196303327330475
2022,<ALL>,2,body,surface,server_component_higher,151,0.648068669527897,0.529400983971089,0.48157206646125217,0.047828917509836914
