aggregation_level,group_type,group_value,serve_number,surface,period,validation_fold,profile_id,return_shot_type_code,return_lateral_direction_code,return_depth_code,trials,returner_wins,server_wins,returner_win_rate,wilson_95_lower,wilson_95_upper
profile_outcome,period,2010s,0,ALL,2010s,ALL,o|2|8,o,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,o|2|9,o,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,o|3|7,o,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,o|3|8,o,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,o|3|9,o,3,9,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|1|7,p,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|1|8,p,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|1|9,p,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|2|7,p,2,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|2|8,p,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|2|9,p,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|3|7,p,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|3|8,p,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,p|3|9,p,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|1|7,u,1,7,9,4,5,0.4444444444444444,0.18877852109766452,0.733348706504507
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|1|8,u,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|1|9,u,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|2|7,u,2,7,5,1,4,0.2,0.03622410863243014,0.6244653702374747
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|2|8,u,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|2|9,u,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|3|7,u,3,7,7,2,5,0.2857142857142857,0.08221892400405678,0.6410655481673808
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|3|8,u,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,u|3|9,u,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|1|7,y,1,7,55,29,26,0.5272727272727272,0.3979154435522611,0.6530690163868067
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|1|8,y,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|1|9,y,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|2|7,y,2,7,45,21,24,0.4666666666666667,0.32935132065011297,0.6092254525987463
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|2|8,y,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|2|9,y,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|3|7,y,3,7,42,19,23,0.4523809523809524,0.31223393233454466,0.6005088096526652
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|3|8,y,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,y|3|9,y,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|1|7,l,1,7,7,0,7,0.0,0.0,0.35433043506668743
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|1|8,l,1,8,7,4,3,0.5714285714285714,0.2504583645276572,0.8417801447485302
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|1|9,l,1,9,9,6,3,0.6666666666666666,0.3542021355803963,0.879416181613089
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|2|7,l,2,7,23,3,20,0.13043478260869565,0.04537659093631238,0.32127482270095964
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|2|8,l,2,8,21,6,15,0.2857142857142857,0.1381386295212213,0.49956380716085597
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|2|9,l,2,9,27,10,17,0.37037037037037035,0.21532512960965597,0.5577076558789761
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|3|7,l,3,7,10,1,9,0.1,0.017876213095072896,0.4041500267952385
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|3|8,l,3,8,8,3,5,0.375,0.13684428582359742,0.6942576053973727
profile_outcome,period,2010s,0,ALL,2010s,ALL,l|3|9,l,3,9,10,4,6,0.4,0.16818032970623614,0.6873262302663417
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|1|7,m,1,7,35,2,33,0.05714285714285714,0.015813161857108654,0.1860705742016492
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|1|8,m,1,8,22,5,17,0.22727272727272727,0.10123039985248516,0.4343995317522171
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|1|9,m,1,9,27,13,14,0.48148148148148145,0.3074322697621846,0.6601438424504771
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|2|7,m,2,7,59,4,55,0.06779661016949153,0.02667861897130437,0.16175524368744493
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|2|8,m,2,8,51,14,37,0.27450980392156865,0.17114275234644882,0.4094665076077909
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|2|9,m,2,9,61,30,31,0.4918032786885246,0.37060395323711026,0.6139738150890883
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|3|7,m,3,7,44,4,40,0.09090909090909091,0.03592219322731624,0.21159239166598612
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|3|8,m,3,8,31,10,21,0.3225806451612903,0.18569426566359176,0.49858990691914357
profile_outcome,period,2010s,0,ALL,2010s,ALL,m|3|9,m,3,9,26,16,10,0.6153846153846154,0.4253485008511553,0.7757140556428721
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|2|9,h,2,9,1,1,0,1.0,0.20654931437723745,1.0
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|1|8,t,1,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|2|7,t,2,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|2|8,t,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|2|9,t,2,9,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|3|7,t,3,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|3|8,t,3,8,0,0,0,,,
profile_outcome,period,2010s,0,ALL,2010s,ALL,t|3|9,t,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|1|7,f,1,7,3877,1750,2127,0.4513799329378385,0.43577157842125785,0.4670845407991953
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|1|8,f,1,8,6682,3472,3210,0.5196049087099671,0.507617799863247,0.5315694889191309
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|1|9,f,1,9,4010,2218,1792,0.5531172069825436,0.5376856832006859,0.568447058804815
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|2|7,f,2,7,7420,2956,4464,0.39838274932614554,0.3872988241712078,0.40957183795638136
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|2|8,f,2,8,15705,7295,8410,0.4645017510347023,0.45671125104095395,0.47230961259670695
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|2|9,f,2,9,11712,6342,5370,0.5414959016393442,0.5324597095230308,0.5505048819163825
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|3|7,f,3,7,3075,1392,1683,0.4526829268292683,0.4351597554210692,0.47032417290323514
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|3|8,f,3,8,6234,3040,3194,0.4876483798524222,0.4752517950458743,0.500060177690747
profile_outcome,period,2020s,0,ALL,2020s,ALL,f|3|9,f,3,9,4280,2365,1915,0.552570093457944,0.5376331212630484,0.567412783055708
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|1|7,b,1,7,2345,963,1382,0.41066098081023455,0.3909114816217509,0.43070270250016457
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|1|8,b,1,8,4526,2271,2255,0.5017675651789659,0.48720564688587104,0.5163264855619089
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|1|9,b,1,9,3171,1671,1500,0.5269631031220435,0.5095634528577853,0.54429750436416
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|2|7,b,2,7,8088,3282,4806,0.40578635014836795,0.3951319521358122,0.4165302006935998
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|2|8,b,2,8,17812,8174,9638,0.4589041095890411,0.4515957975690625,0.466230143833488
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|2|9,b,2,9,13305,6943,6362,0.5218338970311913,0.5133409970902036,0.5303141927170905
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|3|7,b,3,7,8572,3865,4707,0.45088660755949606,0.4403774682048595,0.46143974657889103
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|3|8,b,3,8,13603,6505,7098,0.47820333749908106,0.4698163119001209,0.48660267028655063
profile_outcome,period,2020s,0,ALL,2020s,ALL,b|3|9,b,3,9,6630,3596,3034,0.5423831070889894,0.530369906658835,0.5543472219443419
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|1|7,r,1,7,421,137,284,0.3254156769596199,0.2824138352850386,0.37157473633870697
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|1|8,r,1,8,587,211,376,0.3594548551959114,0.3216668712862688,0.3990703966614879
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|1|9,r,1,9,370,158,212,0.42702702702702705,0.37762955790357855,0.4779241835932947
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|2|7,r,2,7,1512,493,1019,0.32605820105820105,0.30289663037242204,0.35010138143204367
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|2|8,r,2,8,2066,707,1359,0.34220716360116166,0.32205849181550067,0.3629415369444405
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|2|9,r,2,9,1551,660,891,0.425531914893617,0.401139614415794,0.4502921835405023
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|3|7,r,3,7,440,148,292,0.33636363636363636,0.29380255930776233,0.38175726698107926
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|3|8,r,3,8,640,246,394,0.384375,0.3474839448810405,0.42264580061393375
profile_outcome,period,2020s,0,ALL,2020s,ALL,r|3|9,r,3,9,477,200,277,0.4192872117400419,0.37582274055556797,0.4640413173631288
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|1|7,s,1,7,466,95,371,0.20386266094420602,0.169775530291225,0.24279227355315636
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|1|8,s,1,8,598,176,422,0.29431438127090304,0.25919376805062666,0.3320607120211917
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|1|9,s,1,9,414,160,254,0.3864734299516908,0.34081602289220625,0.4342182681872301
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|2|7,s,2,7,2126,541,1585,0.25446848541862654,0.2364080481585769,0.2734146216573872
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|2|8,s,2,8,2686,949,1737,0.35331347728965,0.33545784105356236,0.3715880900677899
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|2|9,s,2,9,2093,911,1182,0.43526039178213094,0.4141577552644899,0.45660023701957336
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|3|7,s,3,7,1391,457,934,0.32854061826024444,0.30435982648333576,0.353665824400821
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|3|8,s,3,8,1867,685,1182,0.36689876807712907,0.345331029428914,0.38901310878935613
profile_outcome,period,2020s,0,ALL,2020s,ALL,s|3|9,s,3,9,1110,455,655,0.4099099099099099,0.38133611308709825,0.43910511899654603
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|1|7,v,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|1|8,v,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|1|9,v,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|2|7,v,2,7,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|2|8,v,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|2|9,v,2,9,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|3|7,v,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|3|8,v,3,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2020s,0,ALL,2020s,ALL,v|3|9,v,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|1|7,z,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|1|8,z,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|1|9,z,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|2|7,z,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|2|8,z,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|2|9,z,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|3|7,z,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|3|8,z,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,z|3|9,z,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|1|7,o,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|1|8,o,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|1|9,o,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|2|7,o,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|2|8,o,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|2|9,o,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|3|7,o,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|3|8,o,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,o|3|9,o,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|1|7,p,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|1|8,p,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|1|9,p,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|2|7,p,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|2|8,p,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|2|9,p,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|3|7,p,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|3|8,p,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,p|3|9,p,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|1|7,u,1,7,6,4,2,0.6666666666666666,0.299993315138392,0.9032285888942195
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|1|8,u,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|1|9,u,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|2|7,u,2,7,3,2,1,0.6666666666666666,0.2076596008020477,0.9385080552796037
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|2|8,u,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|2|9,u,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|3|7,u,3,7,2,0,2,0.0,0.0,0.6576197724933469
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|3|8,u,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,u|3|9,u,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|1|7,y,1,7,23,10,13,0.43478260869565216,0.25634635325674215,0.6318862491498354
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|1|8,y,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|1|9,y,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|2|7,y,2,7,12,5,7,0.4166666666666667,0.19326031365875665,0.6804886874504503
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|2|8,y,2,8,1,0,1,0.0,0.0,0.7934506856227626
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|2|9,y,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|3|7,y,3,7,17,8,9,0.47058823529411764,0.26165106442409436,0.6903676493999558
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|3|8,y,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,y|3|9,y,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|1|7,l,1,7,36,5,31,0.1388888888888889,0.06081815009132838,0.286595303893562
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|1|8,l,1,8,24,10,14,0.4166666666666667,0.24467602609811764,0.6116533413477124
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|1|9,l,1,9,20,4,16,0.2,0.08065766257979806,0.41601743225189364
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|2|7,l,2,7,47,5,42,0.10638297872340426,0.04630478218108157,0.22594269343738355
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|2|8,l,2,8,30,9,21,0.3,0.16664748268243793,0.47875787458714947
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|2|9,l,2,9,32,13,19,0.40625,0.2551963484266544,0.5773997512461713
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|3|7,l,3,7,30,3,27,0.1,0.03459988874733419,0.25621082579184085
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|3|8,l,3,8,19,4,15,0.21052631578947367,0.08507676632916253,0.43334278443814167
profile_outcome,period,2020s,0,ALL,2020s,ALL,l|3|9,l,3,9,16,8,8,0.5,0.27999563610326017,0.7200043638967398
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|1|7,m,1,7,65,2,63,0.03076923076923077,0.008478997236440126,0.10542705523577942
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|1|8,m,1,8,31,10,21,0.3225806451612903,0.18569426566359176,0.49858990691914357
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|1|9,m,1,9,51,19,32,0.37254901960784315,0.25320519466264424,0.5097478653114912
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|2|7,m,2,7,89,5,84,0.056179775280898875,0.024232878420720118,0.12485416735078494
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|2|8,m,2,8,59,18,41,0.3050847457627119,0.20253631980116063,0.4314632653194519
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|2|9,m,2,9,73,24,49,0.3287671232876712,0.23194485864699999,0.44270993859811325
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|3|7,m,3,7,66,6,60,0.09090909090909091,0.04233297507051134,0.18448729884965878
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|3|8,m,3,8,48,13,35,0.2708333333333333,0.1656595762745644,0.40996964982240613
profile_outcome,period,2020s,0,ALL,2020s,ALL,m|3|9,m,3,9,51,24,27,0.47058823529411764,0.3405299020949959,0.6047669578990353
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|1|7,h,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|1|8,h,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|1|9,h,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|2|7,h,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|2|8,h,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|2|9,h,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|3|7,h,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|3|8,h,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,h|3|9,h,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|1|7,i,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|1|8,i,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|1|9,i,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|2|7,i,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|2|8,i,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|2|9,i,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|3|7,i,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|3|8,i,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,i|3|9,i,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|1|7,j,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|1|8,j,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|1|9,j,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|2|7,j,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|2|8,j,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|2|9,j,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|3|7,j,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|3|8,j,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,j|3|9,j,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|1|7,k,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|1|8,k,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|1|9,k,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|2|7,k,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|2|8,k,2,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|2|9,k,2,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|3|7,k,3,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|3|8,k,3,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,k|3|9,k,3,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,t|1|7,t,1,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,t|1|8,t,1,8,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,t|1|9,t,1,9,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,t|2|7,t,2,7,0,0,0,,,
profile_outcome,period,2020s,0,ALL,2020s,ALL,t|2|8,t,2,8,0,0,0,,,
