role,scope,direction,threshold_points,stratum_type,stratum,observed_rows,minimum_points,median_points,points_q1,points_q3,median_raw_rate,raw_rate_q1,raw_rate_q3,zero_rate_rows,one_rate_rows,zero_rate_share,one_rate_share,median_wilson_width,wilson_width_p90
server,surface,wide,50,derived_period,to_2009,2673,50.0,298.0,140.0,768.0,0.5310344827586206,0.5,0.5515490096495683,0,0,0.0,0.0,0.11240172617369776,0.2141938406845202
server,surface,wide,50,derived_period,2010s,2830,50.0,324.0,132.0,841.25,0.5274530778955557,0.492094494047619,0.5600142619443784,0,0,0.0,0.0,0.1076497471998985,0.21873267418654632
server,surface,wide,50,derived_period,2020s,4994,50.0,303.0,138.0,702.75,0.5235786368833579,0.49153193261995887,0.5502392344497608,0,0,0.0,0.0,0.11131799434613776,0.21243475791629593
server,surface,wide,100,overall,Overall,8778,100.0,401.0,207.0,882.0,0.5281399446975363,0.49858753699780195,0.5552003280421505,0,0,0.0,0.0,0.0970886418829093,0.16511240758423995
server,surface,wide,100,surface,Hard,6496,100.0,481.5,239.0,1054.0,0.5260194789769578,0.4977916691591394,0.5514175784994506,0,0,0.0,0.0,0.08878414115180289,0.15870275742813367
server,surface,wide,100,surface,Clay,1712,100.0,267.0,158.75,531.0,0.5257431049605301,0.4915546218487395,0.5535838639076801,0,0,0.0,0.0,0.1187544238468245,0.1746299972389273
server,surface,wide,100,surface,Grass,570,100.0,237.5,147.5,419.0,0.5797101449275363,0.5385360763267739,0.6032533114367646,0,0,0.0,0.0,0.1249303037873013,0.1770069894495135
server,surface,wide,100,derived_period,to_2009,2233,100.0,389.0,208.0,962.0,0.5349730976172176,0.5030864197530864,0.5514933058702368,0,0,0.0,0.0,0.09838458111168574,0.16319533404428396
server,surface,wide,100,derived_period,2010s,2348,100.0,449.0,209.75,1009.25,0.5309184629803186,0.4962720462867205,0.5601997180242126,0,0,0.0,0.0,0.09174839136810586,0.16622995028387605
server,surface,wide,100,derived_period,2020s,4197,100.0,387.0,204.0,805.0,0.5253218884120172,0.4964705882352941,0.5504587155963303,0,0,0.0,0.0,0.09882429748104804,0.16528173952795355
server,surface,wide,250,overall,Overall,5955,250.0,660.0,391.0,1204.0,0.5342960288808665,0.5058823529411764,0.5577623499401733,0,0,0.0,0.0,0.0758365290019904,0.11248348148293537
server,surface,wide,250,surface,Hard,4783,250.0,721.0,414.0,1330.5,0.5309090909090909,0.5040463293010375,0.5552170442627363,0,0,0.0,0.0,0.07260201094085489,0.1110555227668801
server,surface,wide,250,surface,Clay,903,250.0,513.0,349.0,787.0,0.5441176470588235,0.5139752900668384,0.5583657587548638,0,0,0.0,0.0,0.08568248958469393,0.11503525049841508
server,surface,wide,250,surface,Grass,269,250.0,442.0,309.0,705.0,0.5981370592149036,0.5404411764705882,0.6039215686274509,0,0,0.0,0.0,0.0917217367199687,0.11757096898045716
server,surface,wide,250,derived_period,to_2009,1507,250.0,651.0,383.0,1306.0,0.5415537488708221,0.5067182462927144,0.5516818736936049,0,0,0.0,0.0,0.076297486445073,0.11339277838363938
server,surface,wide,250,derived_period,2010s,1628,250.0,722.0,420.75,1413.5,0.5480658669884306,0.5087963228898262,0.5612087894195745,0,0,0.0,0.0,0.07248230364297148,0.11098275249433179
server,surface,wide,250,derived_period,2020s,2820,250.0,625.0,384.0,1063.25,0.5278553482112993,0.5033604418348294,0.5509616585487698,0,0,0.0,0.0,0.07797897461946338,0.11261703872547633
server,surface,body,0,overall,Overall,13335,1.0,189.0,58.0,573.0,0.5154320987654321,0.48,0.5471265555780009,47,39,0.0035245594300712412,0.002924634420697413,0.14042554547224273,0.38555787452549956
server,surface,body,0,surface,Hard,8891,1.0,296.0,93.0,812.0,0.5153643546971027,0.4847682367966344,0.5437615598027127,16,21,0.001799572601507142,0.002361939039478124,0.11289329220030708,0.3318935298955389
server,surface,body,0,surface,Clay,3147,1.0,87.0,32.0,219.0,0.5072115384615384,0.4542423527964573,0.5442128659173637,23,15,0.0073085478233238,0.004766444232602479,0.20431412526384968,0.45170305845617864
server,surface,body,0,surface,Grass,1297,1.0,83.0,30.0,221.0,0.5411764705882353,0.48704663212435234,0.5833333333333334,8,3,0.006168080185042405,0.002313030069390902,0.20913680636432103,0.46767400689571725
server,surface,body,0,derived_period,to_2009,3340,1.0,166.0,51.0,459.25,0.5244686820029285,0.4867242609178093,0.5534083320491088,10,9,0.0029940119760479044,0.002694610778443114,0.14993858077022515,0.3933074380851545
server,surface,body,0,derived_period,2010s,3878,1.0,164.0,44.0,597.75,0.5190135384357448,0.471325016249007,0.5510833294930393,19,15,0.004899432697266632,0.0038679731820526046,0.15079042261378195,0.4287165849758614
server,surface,body,0,derived_period,2020s,6117,1.0,220.0,72.0,628.0,0.5101214574898786,0.4794007490636704,0.5388751033912325,18,15,0.0029426189308484553,0.0024521824423737125,0.1304688449893161,0.35233621477376914
server,surface,body,10,overall,Overall,12795,10.0,206.0,69.0,602.0,0.5159076731129133,0.48148148148148145,0.5462962962962963,5,1,0.00039077764751856197,7.815552950371239e-05,0.13468809367161394,0.3392138879243902
server,surface,body,10,surface,Hard,8658,10.0,311.5,105.0,831.75,0.5155642023346303,0.4856115107913669,0.5431148178827327,0,0,0.0,0.0,0.11001337922144228,0.29941369299547244
server,surface,body,10,surface,Clay,2932,10.0,97.0,41.75,238.0,0.5081083450210379,0.45714285714285713,0.5427250276467859,5,1,0.0017053206002728514,0.00034106412005457026,0.19337191976393056,0.3841991049845174
server,surface,body,10,surface,Grass,1205,10.0,96.0,38.0,233.0,0.5421686746987951,0.4915254237288136,0.5818181818181818,0,0,0.0,0.0,0.19598816303641858,0.3939130173814438
server,surface,body,10,derived_period,to_2009,3204,10.0,180.0,62.0,483.25,0.5244826601969459,0.4877423845947396,0.5521274234509529,0,0,0.0,0.0,0.14397739256200603,0.3519387022708963
server,surface,body,10,derived_period,2010s,3674,10.0,187.0,56.0,652.0,0.5195746282702804,0.47585835984101144,0.5505263157894736,5,0,0.0013609145345672292,0.0,0.14137317555705953,0.3632080907760099
server,surface,body,10,derived_period,2020s,5917,10.0,235.0,83.0,653.0,0.5105540897097626,0.4807692307692308,0.5384615384615384,0,1,0.0,0.0001690045631232043,0.1262928203983632,0.3134425564310903
server,surface,body,25,overall,Overall,11700,25.0,246.0,93.0,666.0,0.5172413793103449,0.48484848484848486,0.5456058516516014,0,0,0.0,0.0,0.12351549795851857,0.2722540317987438
server,surface,body,25,surface,Hard,8155,25.0,349.0,130.0,877.0,0.5164609053497943,0.4875,0.5427680096258345,0,0,0.0,0.0,0.10419256244545233,0.24839906708980802
server,surface,body,25,surface,Clay,2526,25.0,125.0,60.0,281.75,0.5118645431145431,0.4666666666666667,0.5422619448749916,0,0,0.0,0.0,0.17212902619380113,0.3026200529297725
server,surface,body,25,surface,Grass,1019,25.0,122.0,60.0,273.0,0.5454545454545454,0.5,0.5793987621573828,0,0,0.0,0.0,0.1732578622539659,0.30414099632674607
server,surface,body,25,derived_period,to_2009,2903,25.0,216.0,86.0,532.0,0.5261538461538462,0.49298236974293314,0.5517241379310345,0,0,0.0,0.0,0.1315129912439707,0.2833647892002121
server,surface,body,25,derived_period,2010s,3263,25.0,236.0,85.0,753.0,0.5217391304347826,0.48261033984778534,0.5500706401657021,0,0,0.0,0.0,0.1260281679219616,0.2830636617796254
server,surface,body,25,derived_period,2020s,5534,25.0,270.0,104.0,706.75,0.5112540192926045,0.4828024388642913,0.537296215035567,0,0,0.0,0.0,0.11802450607603757,0.26163201187380947
server,surface,body,50,overall,Overall,10392,50.0,303.0,131.0,757.0,0.518918918918919,0.48923764214434906,0.5454545454545454,0,0,0.0,0.0,0.11136520132895,0.2181882687034138
server,surface,body,50,surface,Hard,7497,50.0,404.0,169.0,950.0,0.5174418604651163,0.49019607843137253,0.5424528301886793,0,0,0.0,0.0,0.09668743663048973,0.2033999452340113
server,surface,body,50,surface,Clay,2060,50.0,160.0,90.0,337.0,0.5172413793103449,0.4772727272727273,0.5428571428571428,0,0,0.0,0.0,0.15209234977519218,0.23643564144290868
server,surface,body,50,surface,Grass,835,50.0,159.0,88.5,326.0,0.553072625698324,0.5067579908675799,0.58,0,0,0.0,0.0,0.15322459082283313,0.2378484685598724
server,surface,body,50,derived_period,to_2009,2530,50.0,271.0,123.0,605.0,0.5285262206148282,0.4977578475336323,0.5517241379310345,0,0,0.0,0.0,0.11794185483079264,0.21796970327500476
server,surface,body,50,derived_period,2010s,2848,50.0,311.0,131.0,894.25,0.5256603205658816,0.4881862385421572,0.5504128475115522,0,0,0.0,0.0,0.11011278958319379,0.22098667360692328
server,surface,body,50,derived_period,2020s,5014,50.0,321.0,135.0,771.0,0.5124531839573141,0.48560328166291955,0.5362318840579711,0,0,0.0,0.0,0.10835713334094116,0.2160395973680337
server,surface,body,100,overall,Overall,8616,100.0,408.0,202.0,886.0,0.5209771249572245,0.49359298545913516,0.5453905960223009,0,0,0.0,0.0,0.09630068829534313,0.16665770021164011
server,surface,body,100,surface,Hard,6579,100.0,498.0,236.0,1057.0,0.5187165775401069,0.4928571428571429,0.5421180863711716,0,0,0.0,0.0,0.08736719207800747,0.16005646556383996
server,surface,body,100,surface,Clay,1451,100.0,241.0,149.0,454.0,0.5271317829457365,0.49079754601226994,0.5437384063712061,0,0,0.0,0.0,0.12496520092536478,0.17654137626961175
server,surface,body,100,surface,Grass,586,100.0,235.5,149.0,409.75,0.5600907029478458,0.5236422456048624,0.5873015873015873,0,0,0.0,0.0,0.12519273927057217,0.17555104530905288
server,surface,body,100,derived_period,to_2009,2067,100.0,346.0,192.0,723.5,0.531578947368421,0.5032258064516129,0.5521312947783537,0,0,0.0,0.0,0.10432500987475873,0.1683100903774992
server,surface,body,100,derived_period,2010s,2347,100.0,433.0,202.5,1090.5,0.5298651252408478,0.4945353559483994,0.5505356206174248,0,0,0.0,0.0,0.093375475307236,0.16569225049831743
server,surface,body,100,derived_period,2020s,4202,100.0,423.0,207.0,874.75,0.5141354382000866,0.49054168155100186,0.5353982300884956,0,0,0.0,0.0,0.09460888636697715,0.1667580241442863
server,surface,body,250,overall,Overall,5813,250.0,671.0,401.0,1194.0,0.524,0.5,0.5462218649517685,0,0,0.0,0.0,0.07531774846743772,0.11206058554236424
server,surface,body,250,surface,Hard,4831,250.0,748.0,428.5,1366.0,0.5205992509363296,0.49657768491276727,0.542911801164097,0,0,0.0,0.0,0.07131536590150622,0.11049577760111018
server,surface,body,250,surface,Clay,703,250.0,464.0,329.5,744.0,0.5346153846153846,0.5184385249180066,0.546155100105218,0,0,0.0,0.0,0.0905136120493536,0.11572313076423045
server,surface,body,250,surface,Grass,279,250.0,427.0,326.0,590.0,0.5714285714285714,0.5554437737536329,0.5929597878376711,0,0,0.0,0.0,0.09351558587743547,0.11609487899220339
server,surface,body,250,derived_period,to_2009,1338,250.0,580.5,362.25,1012.0,0.5347593582887701,0.5105709668731484,0.551638594479882,0,0,0.0,0.0,0.08088883535946001,0.11422065897436429
server,surface,body,250,derived_period,2010s,1593,250.0,780.0,423.0,1612.0,0.5386904761904762,0.5087719298245614,0.5517241379310345,0,0,0.0,0.0,0.06978477213366996,0.11060483469111441
server,surface,body,250,derived_period,2020s,2882,250.0,673.5,409.25,1120.75,0.5158646263297426,0.49351971084586416,0.5337734206599237,0,0,0.0,0.0,0.07524841303001112,0.11155088242142487
server,surface,T,0,overall,Overall,13319,1.0,156.0,47.0,459.0,0.5076923076923077,0.4652777777777778,0.547585991828508,55,44,0.004129439147083114,0.0033035513176664917,0.1540249031386285,0.42927705685316264
server,surface,T,0,surface,Hard,8880,1.0,227.0,71.0,606.0,0.5075131522499944,0.46808510638297873,0.5461186012371744,29,24,0.003265765765765766,0.002702702702702703,0.12834763030991306,0.3734955734859191
server,surface,T,0,surface,Clay,3145,1.0,82.0,27.0,213.0,0.5022222222222222,0.45161290322580644,0.5413223140495868,22,13,0.0069952305246422895,0.004133545310015898,0.21076507995111315,0.4924368047325878
server,surface,T,0,surface,Grass,1294,1.0,67.0,23.0,171.0,0.5277777777777778,0.47003731343283583,0.5892857142857143,4,7,0.0030911901081916537,0.005409582689335394,0.2309889675588529,0.5071957463660803
server,surface,T,0,derived_period,to_2009,3333,1.0,147.0,44.0,386.0,0.5282051282051282,0.4752475247524752,0.5582191780821918,10,6,0.003000300030003,0.0018001800180018,0.15919425580797442,0.4287165849758614
server,surface,T,0,derived_period,2010s,3870,1.0,130.0,35.0,462.75,0.5037688680138634,0.458592073421305,0.5505544977356938,26,13,0.006718346253229974,0.003359173126614987,0.16885450458290938,0.4712578200359872
server,surface,T,0,derived_period,2020s,6116,1.0,179.0,57.0,489.0,0.5028866973044066,0.46551724137931033,0.5384615384615384,19,25,0.003106605624591236,0.004087638979725311,0.1440829848645211,0.39853120456244623
server,surface,T,10,overall,Overall,12558,10.0,176.0,59.0,487.75,0.5089374467480829,0.4679372982520251,0.5464916104435177,0,0,0.0,0.0,0.14547108431218142,0.36130669997776943
server,surface,T,10,surface,Hard,8512,10.0,247.0,84.0,633.0,0.5083223972003499,0.4701110089556305,0.5454545454545454,0,0,0.0,0.0,0.12351352047658562,0.31856392092255786
server,surface,T,10,surface,Clay,2868,10.0,97.0,38.0,233.0,0.5054347826086957,0.4576271186440678,0.5385468190346239,0,0,0.0,0.0,0.19411012539775252,0.4001784387390711
server,surface,T,10,surface,Grass,1178,10.0,79.0,31.25,185.0,0.5296312554872695,0.4740480305106966,0.5882352941176471,0,0,0.0,0.0,0.21384961823322193,0.4287165849758614
server,surface,T,10,derived_period,to_2009,3156,10.0,162.0,55.0,416.75,0.5290994623655914,0.4788112187341969,0.5573885291821646,0,0,0.0,0.0,0.1511025571877841,0.36443739493038124
server,surface,T,10,derived_period,2010s,3581,10.0,156.0,48.0,516.0,0.5053956834532374,0.4622222222222222,0.5484848484848485,0,0,0.0,0.0,0.15471441481612436,0.38555787452549956
server,surface,T,10,derived_period,2020s,5821,10.0,195.0,70.0,509.0,0.5032051282051282,0.46688741721854304,0.5374015748031497,0,0,0.0,0.0,0.13835104847890045,0.3374898667079902
server,surface,T,25,overall,Overall,11291,25.0,212.0,85.0,542.0,0.5106382978723404,0.47341772151898737,0.5454840997753871,0,0,0.0,0.0,0.13282325068375966,0.282868716851866
server,surface,T,25,surface,Hard,7906,25.0,277.0,110.0,678.0,0.5096608809493643,0.47401584901584903,0.5448597235792654,0,0,0.0,0.0,0.11669374254172277,0.2610378322654977
server,surface,T,25,surface,Clay,2437,25.0,127.0,59.0,283.0,0.509090909090909,0.4666666666666667,0.5380577427821522,0,0,0.0,0.0,0.17051334269369178,0.3065918637368228
server,surface,T,25,surface,Grass,948,25.0,108.0,54.0,229.0,0.5333333333333333,0.4830124502631241,0.5864293659621802,0,0,0.0,0.0,0.1846381971699929,0.31010925725231464
server,surface,T,25,derived_period,to_2009,2828,25.0,193.5,81.0,468.25,0.5305806777467368,0.48365911481638485,0.5569788134170499,0,0,0.0,0.0,0.13881239134569023,0.28827487731812046
server,surface,T,25,derived_period,2010s,3116,25.0,209.5,78.0,621.5,0.5078125,0.46875,0.547965180749612,0,0,0.0,0.0,0.13384363195485802,0.28932977722600295
server,surface,T,25,derived_period,2020s,5347,25.0,225.0,92.0,545.0,0.5044136191677175,0.47120910698496904,0.536460095712283,0,0,0.0,0.0,0.12878203278510886,0.27371898995341076
server,surface,T,50,overall,Overall,9844,50.0,265.0,124.0,616.0,0.5121951219512195,0.47863247863247865,0.5454545454545454,0,0,0.0,0.0,0.11915871511347165,0.220716112943956
server,surface,T,50,surface,Hard,7151,50.0,327.0,149.0,739.0,0.5106382978723404,0.4782608695652174,0.5445115828731263,0,0,0.0,0.0,0.10746114379760346,0.21057953846684319
server,surface,T,50,surface,Clay,1947,50.0,172.0,93.0,358.5,0.5123152709359606,0.47604704532415376,0.5390227754237289,0,0,0.0,0.0,0.14726785975817053,0.2349265384553052
server,surface,T,50,surface,Grass,746,50.0,149.5,87.0,279.75,0.5377558479532163,0.4894230311115346,0.5891521658644946,0,0,0.0,0.0,0.15742082700274507,0.23609180597672863
server,surface,T,50,derived_period,to_2009,2431,50.0,240.0,121.0,545.0,0.5321888412017167,0.48977920227920224,0.5568181818181818,0,0,0.0,0.0,0.1252902591769064,0.22021138083113767
server,surface,T,50,derived_period,2010s,2667,50.0,278.0,119.0,755.0,0.5105105105105106,0.4737986270022883,0.5488408521303259,0,0,0.0,0.0,0.11655631716613446,0.22207095782752156
server,surface,T,50,derived_period,2020s,4746,50.0,273.0,129.0,599.0,0.505441615948103,0.475,0.5358335193986369,0,0,0.0,0.0,0.11727193016142151,0.219818297615751
server,surface,T,100,overall,Overall,8013,100.0,359.0,190.0,735.0,0.5158371040723982,0.4844961240310077,0.5467128027681661,0,0,0.0,0.0,0.10240893891198843,0.1670523559702825
server,surface,T,100,surface,Hard,6100,100.0,422.0,215.0,828.25,0.512864263899824,0.4830812608444187,0.5452807642361044,0,0,0.0,0.0,0.09470010951363783,0.1623726688015725
server,surface,T,100,surface,Clay,1410,100.0,238.5,153.0,469.0,0.5199118942731278,0.48800056036898143,0.5402626085110398,0,0,0.0,0.0,0.12566761466536894,0.17600677472730789
server,surface,T,100,surface,Grass,503,100.0,215.0,147.0,379.5,0.5484848484848485,0.4972595765072329,0.5982442473633749,0,0,0.0,0.0,0.1304688449893161,0.1782789930152519
server,surface,T,100,derived_period,to_2009,1968,100.0,308.5,181.0,674.5,0.5336238305351617,0.494896331738437,0.556118114551932,0,0,0.0,0.0,0.11045471196380885,0.16862637768495972
server,surface,T,100,derived_period,2010s,2144,100.0,398.5,196.75,912.0,0.51641268375279,0.4831678800981086,0.5541313428576928,0,0,0.0,0.0,0.09752445390313436,0.16775763862802587
server,surface,T,100,derived_period,2020s,3901,100.0,363.0,193.0,681.0,0.5076530612244898,0.481021897810219,0.5367088607594936,0,0,0.0,0.0,0.10216777467128474,0.16611929970871842
server,surface,T,250,overall,Overall,5116,250.0,594.0,383.0,998.25,0.5258909864628678,0.497286280764715,0.550234803233304,0,0,0.0,0.0,0.07986144812867554,0.11362160769185031
server,surface,T,250,surface,Hard,4227,250.0,636.0,398.5,1082.0,0.5207100591715976,0.4934640522875817,0.5480058195926285,0,0,0.0,0.0,0.07716721273777294,0.11308581887351139
server,surface,T,250,surface,Clay,675,251.0,483.0,343.0,702.5,0.5303776683087028,0.5118493631531441,0.5469326234439704,0,0,0.0,0.0,0.08834972594975521,0.11530169550639258
server,surface,T,250,surface,Grass,214,251.0,443.0,323.0,688.0,0.5852181379713535,0.5479799733348147,0.6028707771549766,0,0,0.0,0.0,0.09128411631056399,0.11685256338959216
server,surface,T,250,derived_period,to_2009,1178,250.0,561.0,356.25,1049.0,0.5399890470974809,0.5181431431431431,0.5570123896182386,0,0,0.0,0.0,0.08220696358309743,0.11526283347054847
server,surface,T,250,derived_period,2010s,1418,250.0,703.0,402.0,1228.5,0.5321128895783387,0.5030644382388141,0.5642273615415712,0,0,0.0,0.0,0.07332328614504213,0.11096024940635561
server,surface,T,250,derived_period,2020s,2520,250.0,569.0,382.75,867.25,0.5121107266435986,0.4907210903603094,0.5400733618547758,0,0,0.0,0.0,0.08163794255360668,0.11361373891051636
opponent,global,wide,0,overall,Overall,14043,1.0,403.0,119.0,1181.5,0.5135135135135135,0.48443341119350763,0.5454545454545454,16,40,0.0011393576871038952,0.002848394217759738,0.09668629205779355,0.3057738330344748
opponent,global,wide,0,surface,Hard,9106,1.0,435.0,128.0,1236.0,0.5136612021857924,0.4843852623736656,0.5454545454545454,10,30,0.0010981770261366132,0.0032945310784098397,0.09312851008786627,0.2878603471363884
opponent,global,wide,0,surface,Clay,3396,1.0,326.5,95.0,986.25,0.5117955641670446,0.4829216210114389,0.5447207958921694,4,7,0.001177856301531213,0.002061248527679623,0.10742848899991164,0.3425304546753576
opponent,global,wide,0,surface,Grass,1541,1.0,428.0,130.0,1269.0,0.5166063794804341,0.4880503144654088,0.5487804878048781,2,3,0.0012978585334198572,0.001946787800129786,0.0939598639044309,0.2993546178568003
opponent,global,wide,0,derived_period,to_2009,3555,1.0,435.0,121.0,1261.0,0.5109841827768014,0.48556682432427434,0.5366077012418475,1,4,0.00028129395218002813,0.0011251758087201125,0.09326019496054211,0.298636661227564
opponent,global,wide,0,derived_period,2010s,4111,1.0,306.0,80.0,1153.5,0.521311475409836,0.4853606507668416,0.559166869803093,12,19,0.002918997810751642,0.004621746533690099,0.1104507270727415,0.36142517763963466
opponent,global,wide,0,derived_period,2020s,6377,1.0,445.0,154.0,1152.0,0.5133495145631068,0.4810844892812106,0.540340488527017,3,17,0.0004704406460718206,0.0026658303277403168,0.09214021809564121,0.26802471453024856
opponent,global,wide,10,overall,Overall,13680,10.0,425.0,135.0,1224.25,0.5135135135135135,0.4847698159371177,0.5445544554455446,1,0,7.309941520467836e-05,0.0,0.09421468477666572,0.2743592970324446
opponent,global,wide,10,surface,Hard,8892,10.0,452.0,142.0,1268.25,0.5135135135135135,0.4845122420530709,0.5441123874442482,1,0,0.00011246063877642825,0.0,0.09141117195737952,0.259887664580389
opponent,global,wide,10,surface,Clay,3284,10.0,351.0,110.75,1022.0,0.5120233610890828,0.48377157277759686,0.5438780004404317,0,0,0.0,0.0,0.10386871530594566,0.30622529516115854
opponent,global,wide,10,surface,Grass,1504,10.0,449.0,145.0,1339.0,0.516679915209327,0.48847441289225524,0.5478846813404079,0,0,0.0,0.0,0.091480274680481,0.273536495355198
opponent,global,wide,10,derived_period,to_2009,3484,10.0,451.5,134.75,1290.25,0.5110261697271501,0.48564458206150773,0.5357315556783642,0,0,0.0,0.0,0.09168650315290303,0.2766508515791415
opponent,global,wide,10,derived_period,2010s,3950,10.0,338.0,96.0,1233.75,0.521244358478401,0.48585425335759963,0.5576923076923077,1,0,0.00025316455696202533,0.0,0.10514536331704882,0.30890704599983565
opponent,global,wide,10,derived_period,2020s,6246,10.0,462.0,167.25,1179.75,0.5133689839572193,0.4815032679738562,0.5398444781286167,0,0,0.0,0.0,0.09041139931071043,0.24314960404819444
opponent,global,wide,25,overall,Overall,13053,25.0,464.0,162.0,1291.0,0.5133333333333333,0.48530120481927713,0.5432780847145487,0,0,0.0,0.0,0.09023495211126714,0.2324703008036595
opponent,global,wide,25,surface,Hard,8523,25.0,489.0,169.0,1318.0,0.5133689839572193,0.48508115086168346,0.5430786666966892,0,0,0.0,0.0,0.08796057984013106,0.22482334185428665
opponent,global,wide,25,surface,Clay,3092,25.0,389.0,141.0,1092.25,0.5119963099630996,0.48467417506106225,0.5424928680488589,0,0,0.0,0.0,0.09858293437789686,0.2509481580013353
opponent,global,wide,25,surface,Grass,1438,25.0,498.5,178.25,1385.0,0.5158226015098566,0.4884647133311437,0.5454545454545454,0,0,0.0,0.0,0.08718478877721791,0.23388773711181618
opponent,global,wide,25,derived_period,to_2009,3332,25.0,491.0,163.0,1345.25,0.5104707472777539,0.4858707995121336,0.5343612423765096,0,0,0.0,0.0,0.08793849169501436,0.23783475580579458
opponent,global,wide,25,derived_period,2010s,3690,25.0,388.5,125.0,1426.5,0.5204640121825592,0.4863181979077036,0.5556963213213213,0,0,0.0,0.0,0.0980333788708157,0.2520297061087534
opponent,global,wide,25,derived_period,2020s,6031,25.0,493.0,189.0,1229.5,0.5133333333333333,0.4824619313881415,0.5391415973656304,0,0,0.0,0.0,0.08759540437088731,0.21239908135983565
opponent,global,wide,50,overall,Overall,12196,50.0,525.0,205.0,1390.5,0.5128680144208095,0.48556858212951554,0.5409339663598453,0,0,0.0,0.0,0.084892567428555,0.1928081293932808
opponent,global,wide,50,surface,Hard,8035,50.0,545.0,211.0,1407.0,0.512987012987013,0.4853192241105183,0.5411323908159351,0,0,0.0,0.0,0.08340232846255535,0.1929870683502021
opponent,global,wide,50,surface,Clay,2819,50.0,463.0,188.0,1269.5,0.511400651465798,0.48523180458624127,0.5398457583547558,0,0,0.0,0.0,0.09042082301866211,0.19421634874973992
opponent,global,wide,50,surface,Grass,1342,50.0,563.0,221.75,1499.0,0.5140845070422535,0.48837372336775436,0.5432651557029666,0,0,0.0,0.0,0.08210018278773312,0.18840969836501212
opponent,global,wide,50,derived_period,to_2009,3101,50.0,555.0,216.0,1423.0,0.5089448703906535,0.48598130841121495,0.5323529411764706,0,0,0.0,0.0,0.08274651020296986,0.19604681540929425
opponent,global,wide,50,derived_period,2010s,3371,50.0,470.0,170.0,1638.0,0.5190839694656488,0.4865393882602357,0.55331641285956,0,0,0.0,0.0,0.08926895262884127,0.20500078969222946
opponent,global,wide,50,derived_period,2020s,5724,50.0,541.0,223.0,1286.25,0.5130727099738936,0.48310011299500166,0.5380470443911902,0,0,0.0,0.0,0.08372942759379495,0.1823223112755223
opponent,global,wide,100,overall,Overall,10942,100.0,635.0,282.0,1558.0,0.5117232051242188,0.4855887989918882,0.5383405330813422,0,0,0.0,0.0,0.07731545195588219,0.15258288750710008
opponent,global,wide,100,surface,Hard,7202,100.0,659.0,290.0,1564.0,0.5119196988707654,0.4853533847574535,0.5384615384615384,0,0,0.0,0.0,0.07590340526914963,0.15180172528503563
opponent,global,wide,100,surface,Clay,2522,100.0,559.0,254.0,1481.0,0.5107663850617628,0.4853066226050038,0.537663120272629,0,0,0.0,0.0,0.08246789586342365,0.15630896428765595
opponent,global,wide,100,surface,Grass,1218,100.0,680.5,292.5,1698.0,0.5128572478142679,0.48818511216497046,0.5389935447025025,0,0,0.0,0.0,0.07472786060293982,0.14933883612181995
opponent,global,wide,100,derived_period,to_2009,2764,100.0,669.0,308.0,1593.5,0.5076112423773695,0.4860661842581774,0.5291782138491541,0,0,0.0,0.0,0.07547834584562754,0.14954357944386829
opponent,global,wide,100,derived_period,2010s,2936,100.0,611.0,255.0,2116.5,0.5129209163024122,0.4862633257134229,0.549793272561331,0,0,0.0,0.0,0.07858886249640412,0.15855043508929234
opponent,global,wide,100,derived_period,2020s,5242,100.0,633.5,284.0,1392.0,0.5126962169259446,0.48364944175082447,0.5363911971907784,0,0,0.0,0.0,0.07739037699873597,0.15091413496616998
opponent,global,wide,250,overall,Overall,8580,250.0,901.0,477.0,1892.0,0.5078935562660666,0.4843098749396789,0.5334872979214781,0,0,0.0,0.0,0.06505799632198928,0.10705306989962136
opponent,global,wide,250,surface,Hard,5708,250.0,916.0,483.75,1886.5,0.5080500894454383,0.4841043977255533,0.5334872979214781,0,0,0.0,0.0,0.064505420520998,0.10654034754917024
opponent,global,wide,250,surface,Clay,1906,250.0,840.5,450.25,1865.25,0.5082982490655125,0.48435694917229727,0.5333333333333333,0,0,0.0,0.0,0.06739322972246356,0.10850250111987877
opponent,global,wide,250,surface,Grass,966,250.0,966.5,491.25,2021.25,0.5066592182733916,0.4862523639948495,0.5336538461538461,0,0,0.0,0.0,0.06279342829010548,0.10569854433061932
opponent,global,wide,250,derived_period,to_2009,2227,250.0,950.0,488.5,1845.0,0.504258943781942,0.48529998590631895,0.524346761349348,0,0,0.0,0.0,0.06337456385497009,0.10593850076441899
opponent,global,wide,250,derived_period,2010s,2218,250.0,955.5,481.25,3156.25,0.4951333051206094,0.4839410221966353,0.544897076743668,0,0,0.0,0.0,0.06312982599346317,0.10640406191709623
opponent,global,wide,250,derived_period,2020s,4135,250.0,860.0,467.0,1677.0,0.5117222723174031,0.48188282980673747,0.5336992307146329,0,0,0.0,0.0,0.06654213921315472,0.1077404017819716
opponent,global,body,0,overall,Overall,14040,1.0,375.0,111.0,1115.0,0.5022061318367143,0.4722903174186895,0.5360922739210536,20,39,0.0014245014245014246,0.002777777777777778,0.1002974358838058,0.3134425564310903
opponent,global,body,0,surface,Hard,9102,1.0,411.0,126.25,1172.0,0.5027027027027027,0.47368421052631576,0.5363779754267152,5,22,0.0005493298176225005,0.0024170511975390024,0.09587595136328855,0.29069341041343555
